245 : 1688316733.199629, 1688316748.598589, 15.398959875106812
374 : 1688316733.2007582, 1688316748.5991266, 15.39836835861206
266 : 1688316733.169926, 1688316748.5992272, 15.429301261901855
115 : 1688316733.1826274, 1688316748.5993752, 15.416747808456421
439 : 1688316733.198449, 1688316748.5994625, 15.401013612747192
7 : 1688316733.1760666, 1688316748.5995662, 15.423499584197998
185 : 1688316733.1819968, 1688316748.599606, 15.417609214782715
161 : 1688316733.1831594, 1688316748.600268, 15.417108535766602
233 : 1688316733.169379, 1688316748.6004417, 15.431062698364258
212 : 1688316733.1838124, 1688316748.6008074, 15.41699504852295
298 : 1688316733.1704674, 1688316748.6015892, 15.431121826171875
68 : 1688316733.1666114, 1688316748.6017737, 15.43516230583191
214 : 1688316733.1690476, 1688316748.6018796, 15.43283200263977
376 : 1688316733.200624, 1688316748.6024458, 15.401821851730347
145 : 1688316733.1812115, 1688316748.602567, 15.421355485916138
236 : 1688316733.1839583, 1688316748.6037972, 15.419838905334473
413 : 1688316733.1981847, 1688316748.6039226, 15.40573787689209
176 : 1688316733.183559, 1688316748.6047294, 15.421170473098755
402 : 1688316733.1928213, 1688316748.6048038, 15.411982536315918
256 : 1688316733.199674, 1688316748.6048903, 15.405216455459595
423 : 1688316733.2030964, 1688316748.6049485, 15.401852130889893
447 : 1688316733.1986084, 1688316748.6053443, 15.406735897064209
8 : 1688316733.1705961, 1688316748.605823, 15.435226917266846
57 : 1688316733.185295, 1688316748.6060688, 15.42077374458313
110 : 1688316733.1673458, 1688316748.6063802, 15.439034461975098
347 : 1688316733.19993, 1688316748.6070828, 15.407152891159058
65 : 1688316733.1926043, 1688316748.6071534, 15.414549112319946
238 : 1688316733.1694589, 1688316748.6076736, 15.438214778900146
251 : 1688316733.1840994, 1688316748.6082623, 15.424162864685059
289 : 1688316733.1703017, 1688316748.60948, 15.439178228378296
144 : 1688316733.1678948, 1688316748.6095269, 15.44163203239441
464 : 1688316733.1942816, 1688316748.6095567, 15.41527509689331
465 : 1688316733.1940887, 1688316748.6096792, 15.415590524673462
20 : 1688316733.2008994, 1688316748.610278, 15.40937852859497
224 : 1688316733.1838868, 1688316748.6104085, 15.42652177810669
443 : 1688316733.193533, 1688316748.6105113, 15.416978359222412
219 : 1688316733.1691773, 1688316748.6110132, 15.441835880279541
217 : 1688316733.1793053, 1688316748.6112938, 15.43198847770691
371 : 1688316733.1975224, 1688316748.6117923, 15.414269924163818
117 : 1688316733.1823225, 1688316748.611918, 15.429595470428467
215 : 1688316733.169091, 1688316748.6124034, 15.443312406539917
304 : 1688316733.1956842, 1688316748.6126618, 15.416977643966675
497 : 1688316733.1991687, 1688316748.6127646, 15.413595914840698
340 : 1688316733.1967046, 1688316748.6128707, 15.416166067123413
120 : 1688316733.2006936, 1688316748.6129131, 15.412219524383545
183 : 1688316733.1836312, 1688316748.6130853, 15.42945408821106
41 : 1688316733.1662235, 1688316748.6132572, 15.447033643722534
356 : 1688316733.1921077, 1688316748.6136177, 15.421509981155396
461 : 1688316733.1939836, 1688316748.613759, 15.419775485992432
408 : 1688316733.1929355, 1688316748.613806, 15.420870542526245
451 : 1688316733.198764, 1688316748.6161091, 15.41734504699707
387 : 1688316733.2011151, 1688316748.6162426, 15.415127515792847
354 : 1688316733.1999981, 1688316748.616476, 15.416477918624878
373 : 1688316733.2007263, 1688316748.6165185, 15.415792226791382
200 : 1688316733.1837769, 1688316748.6166115, 15.43283462524414
396 : 1688316733.2022517, 1688316748.616761, 15.414509296417236
